Bus_Number,Real,Imaginary,Magnitude,Angle
81,0.985697022973691,0.000795186621136791,0.985697343722179,0.0462219387608701
82,0.983896057073819,0.000224527968511467,0.983896082692789,0.0130750648531921
83,0.978584214439409,0.00148969995102918,0.978585348324784,0.0872213681180482
84,0.974442386985022,0.00247839990472588,0.974445538765074,0.145725955875515
85,0.971462844609779,0.00319150325947822,0.971468087046805,0.188230574362278
86,0.969657157066865,0.00362851933833773,0.969663946119264,0.214403484835602
87,0.977697191177571,0.00179725764403559,0.977698843085922,0.105324186915422
88,0.973553751462238,0.00278594028650528,0.97355773760444,0.163958265730295
89,0.970577664830825,0.00349832192216522,0.970583969435272,0.206514347884877
90,0.968766252211361,0.00393609236647895,0.968774248340017,0.232791180438323
91,0.977698312050472,0.00179713250184742,0.977699963726894,0.105316732520068
92,0.973569961243386,0.00278326361422168,0.973573939663442,0.163798011727302
93,0.97056907545571,0.00349968675611057,0.97057538503629,0.206596744928363
94,0.968698721177584,0.00397929358768777,0.968706894364102,0.235362595812644
95,0.974852316763951,-0.00186224799178681,0.974854095476664,-0.109451266323145
96,0.969392085387231,-0.000526080763598118,0.969392228136978,-0.0310939246693471
97,0.965769341908747,0.000383313381740939,0.965769417977191,0.0227406658074331
98,0.96333890508241,0.000970021335381564,0.963339393457346,0.0576932058674717
99,0.962125532943583,0.001232679399122,0.962126322600351,0.0734075606556397
100,0.968440502773982,-0.000235999168938598,0.968440531529288,-0.0139624024835631
101,0.968471941772624,-0.000177410820537282,0.968471958022243,-0.0104958034452007
102,0.962455668210081,0.00131215362422237,0.962456562664959,0.0781135387785682
103,0.96121196874629,0.00154770150342223,0.961213214766143,0.09225508039956
104,0.968478285839944,-0.000210524927462703,0.968478308721585,-0.0124547858349335
105,0.964889279905133,0.000724932846336653,0.96488955223045,0.0430469957282443
106,0.962383708422499,0.00132422515931819,0.962384619478779,0.0788380603349989
107,0.96119665439737,0.00151807801995988,0.961197853194425,0.0904907344374767
108,0.97268933273511,-0.00404387618305747,0.972697738740693,-0.23820113522937
109,0.96414563120212,-0.00216087383912334,0.96414805270865,-0.128412907483543
110,0.956816738327825,-0.000544498527440756,0.956816893257505,-0.032605474963013
111,0.951926948735278,0.000560164780847922,0.951927113550737,0.0337159002720711
112,0.948298301054949,0.00141684055378684,0.948299359496176,0.0856048391940915
113,0.945905112833432,0.00198635251685736,0.945907198450646,0.120318039310129
114,0.954993496943892,5.71051894810719e-05,0.954993498651235,0.00342608232635206
115,0.963228329789957,-0.00184220299837125,0.963230091422521,-0.109579758875235
116,0.955867039985857,-0.000253064857252798,0.955867073485193,-0.0151690008320748
117,0.950977414100511,0.000851078853853195,0.950977794937668,0.0512769416148188
118,0.947379106862846,0.00176758629645518,0.947380755811283,0.106900306818055
119,0.945016035889903,0.00233198837046785,0.945018913175195,0.141386828604212
120,0.954051280138418,0.000346888567327239,0.954051343201943,0.0208324755776866
121,0.96321888912283,-0.00187273295239743,0.963220709646408,-0.111396859362635
122,0.955883442473404,-0.000255857580790774,0.955883476715602,-0.0153361367445711
123,0.950957535366535,0.000854472163551976,0.950957919254618,0.0514824623461249
124,0.947344644373461,0.00170807341996445,0.947346184210338,0.103304845385771
125,0.944991665567403,0.00230325637900338,0.944994472460978,0.139648436217055
126,0.954112472365433,0.000368925528556732,0.954112543691427,0.0221544894335867
127,0.972690242644283,-0.00404348006079125,0.972698646995253,-0.238177579445951
128,0.964585668759658,-0.0024142586531023,0.964588690075392,-0.143405139748204
129,0.957690893314977,-0.00105159914061551,0.957691470672675,-0.0629140035699537
130,0.952030969693327,6.37225810236164e-05,0.952030971825908,0.00383499598553758
131,0.947629453479578,0.000930589611816942,0.947629910407554,0.0562654947886322
132,0.944476668360963,0.00155001530843793,0.944477940253599,0.094030121228375
133,0.943226035173563,0.00179712101774632,0.943227747192157,0.109165058168805
134,0.963670007383792,-0.00209562502058538,0.96367228598487,-0.124596883715912
135,0.956754092811403,-0.00076199034950435,0.956754396248412,-0.0456322289638737
136,0.95107091052348,0.000356928353440091,0.951070977499477,0.0215025894013622
137,0.946684509995645,0.00122095859885996,0.946685297343101,0.0738955112802853
138,0.942556164167045,0.00213505253251118,0.942558582295345,0.129784616109141
139,0.942274700883396,0.0020882211358421,0.942277014785145,0.126975776584718
140,0.963665056186191,-0.0021269768351669,0.963667403487735,-0.126461571994572
141,0.956749466011779,-0.000761167692253871,0.956749768795415,-0.0455831841207367
142,0.951076401142961,0.00035602969299163,0.951076467781738,0.0214483271926251
143,0.946674633822803,0.00122262431570761,0.946675423328268,0.0739970965418531
144,0.943502594498025,0.00184499287852608,0.943504398412232,0.112040148111033
145,0.942274599485304,0.0020882052974737,0.942276913352203,0.126974827188281
146,0.969822953004087,-0.00354079275883,0.969829416643426,-0.20918413942395
147,0.962486482867024,-0.00196203360976901,0.962488482672712,-0.116797577304939
148,0.956370739866708,-0.000630007978167219,0.956370947375152,-0.0377435146041629
149,0.951445564715429,0.000437417001899846,0.951445665264336,0.026341124768298
150,0.947741021420876,0.00123863696191954,0.947741830830215,0.0748818804463805
151,0.945273474872757,0.00177291242258319,0.945275137468703,0.107461261582782
